t,10∫≈÷ßº‹,20∫≈÷ßº‹,30∫≈÷ßº‹,40∫≈÷ßº‹,50∫≈÷ßº‹,60∫≈÷ßº‹,70∫≈÷ßº‹,80∫≈÷ßº‹,90∫≈÷ßº‹,100∫≈÷ßº‹,110∫≈÷ßº‹,120∫≈÷ßº‹,130∫≈÷ßº‹,140∫≈÷ßº‹
2021-05-15 10:04:00,0.473333333,0.471666667,0.473333333,0.473333333,0.475,0.473333333,0.118333333,0.475,0.471666667,0.473333333,0.471666667,0.471666667,0.473333333,0.473333333
2021-05-15 13:17:00,0.473333333,0.471666667,0.471666667,0.473333333,0.473333333,0.471666667,0.113333333,0.473333333,0.471666667,0.471666667,0.471666667,0.471666667,0.473333333,0.471666667
2021-05-19 22:56:00,0.291666667,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.475,0.471666667,0.47,0.473333333,0.956666667,0.473333333,0.473333333
2021-05-23 04:33:00,0.471666667,0.471666667,0.471666667,0.473333333,0.471666667,0.471666667,0.473333333,0.473333333,0.473333333,0.471666667,0.473333333,0.471666667,0.473333333,0.473333333
2021-05-23 11:28:00,0.473333333,0.471666667,0.473333333,0.471666667,0.471666667,0.473333333,0.471666667,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.471666667
2021-05-24 10:26:00,0.471666667,0.51,0.473333333,0.471666667,0.473333333,0.473333333,0.473333333,0.473333333,0.471666667,0.47,0.473333333,0.473333333,0.473333333,0.471666667
2021-05-25 10:31:00,0.473333333,0.461666667,0.465,0.465,0.473333333,0.5,0.473333333,0.475,0.473333333,0.473333333,0.471666667,0.473333333,0.473333333,0.473333333
2021-05-25 12:56:00,0.473333333,0.471666667,0.366666667,0.235,0.47,0.566666667,0.471666667,0.473333333,0.475,0.47,0.473333333,0.471666667,0.473333333,0.473333333
2021-05-26 01:07:00,0.471666667,0.473333333,0.251666667,0.353333333,0.473333333,0.276666667,0.473333333,0.931666667,0.473333333,0.471666667,0.365,0.09,0.473333333,0.471666667
2021-05-26 04:20:00,0.471666667,0.471666667,0.308333333,0.415,0.473333333,0.226666667,0.473333333,0.943333333,0.471666667,0.471666667,0.231666667,0.083333333,0.475,0.475
2021-05-26 07:01:00,0.46,0.458333333,0.38,0.203333333,0.465,0.196666667,0.463333333,0.773333333,0.83,0.423333333,0.301666667,0.091666667,0.46,0.453333333
2021-05-26 12:11:00,0.221666667,0.265,0.458333333,0.185,0.29,0.148333333,0.19,0.893333333,0.953333333,0.38,0.163333333,0.11,0.24,0.413333333
2021-05-26 13:40:00,0.136666667,0.176666667,0.395,0.173333333,0.32,0.108333333,0.198333333,0.936666667,0.956666667,0.416666667,0.201666667,0.128333333,0.251666667,0.383333333
2021-05-27 00:41:00,0.093333333,0.125,0.201666667,0.12,0.23,0.226666667,0.141666667,0.291666667,0.943333333,0.395,0.253333333,0.223333333,0.201666667,0.295
2021-05-27 11:17:00,0.471666667,0.471666667,0.475,0.473333333,0.22,0.473333333,0.471666667,0.475,0.471666667,0.471666667,0.473333333,0.471666667,0.471666667,0.471666667
2021-05-28 01:57:00,0.471666667,0.473333333,0.47,0.473333333,0.398333333,0.468333333,0.471666667,0.476666667,0.471666667,0.471666667,0.473333333,0.473333333,0.473333333,0.473333333
2021-05-28 12:05:00,0.471666667,0.47,0.471666667,0.255,0.473333333,0.471666667,0.473333333,0.473333333,0.471666667,0.473333333,0.471666667,0.471666667,0.56,0.473333333
