,t,x,y,z,e,label
757,2021-02-28 02:00:00,549964.16,4432567.63,878.65,5177.11,0
758,2021-02-28 06:42:00,549977.07,4432601.18,889.34,15964.49,1
759,2021-02-28 13:54:00,550001.01,4432578.24,863.69,8644.31,0
760,2021-03-01 00:06:00,549984.36,4432529.29,878.2,6423.39,0
761,2021-03-01 04:32:00,550028.85,4432572.35,881.61,7681.46,0
762,2021-03-01 05:20:00,549973.53,4432572.75,874.87,10556.37,0
763,2021-03-01 15:39:00,550076.11,4432629.32,896.11,5530.88,0
764,2021-03-01 17:21:00,550005.09,4432600.19,880.33,5390.74,0
765,2021-03-01 17:21:00,549975.14,4432582.48,864.92,8382.58,0
766,2021-03-02 08:38:00,550068.57,4432756.09,879.07,15325.77,1
767,2021-03-02 11:50:00,550060.98,4432776.3,885.05,4248.37,0
768,2021-03-02 12:28:00,549961.78,4432588.56,890.61,11751.51,0
769,2021-03-02 16:55:00,550042.58,4432797.18,862.38,4101.86,0
770,2021-03-03 07:40:00,550043.9,4432718.26,875.34,13780.97,1
771,2021-03-03 12:50:00,550018.84,4432718.47,850.04,4372.34,0
772,2021-03-03 13:24:00,550067.06,4432680.58,870.81,7377.94,0
773,2021-03-03 13:43:00,550028.02,4432702.82,868.75,3524.7,0
774,2021-03-03 17:50:00,550071.85,4432713.57,885.73,5290.06,0
775,2021-03-04 11:28:00,550034.47,4432707.77,855.63,10801.94,0
776,2021-03-04 14:53:00,550020.78,4432711.7,877.69,14294.57,1
777,2021-03-04 15:01:00,550043.28,4432820.73,863.04,5371.8,0
778,2021-03-05 03:05:00,550115.94,4432680.37,876.61,8143.99,0
779,2021-03-05 03:14:00,550041.62,4432560.12,858.67,12947.17,0
780,2021-03-05 05:39:00,549960.05,4432587.68,853.62,4562.98,0
781,2021-03-05 05:47:00,550005.46,4432613.94,869.5,4828.54,0
782,2021-03-05 06:14:00,550043.5,4432747.49,853.09,9293.94,0
783,2021-03-05 10:31:00,550080.64,4432669.16,868.62,10434.75,0
784,2021-03-05 15:28:00,549991.3,4432598.82,896.27,6304.59,0
785,2021-03-05 16:50:00,550052.17,4432665.11,868.38,4378.3,0
786,2021-03-05 22:55:00,550011.42,4432558.74,884.98,5969.25,0
787,2021-03-06 02:16:00,550085.03,4432677.87,872.89,5884.57,0
788,2021-03-06 05:24:00,550053.54,4432769.36,852.24,5567.04,0
789,2021-03-06 05:56:00,550085.25,4432709.17,852.28,7339.54,0
790,2021-03-06 09:00:00,550044.29,4432735.11,869.08,12087.17,0
791,2021-03-06 16:58:00,550049.74,4432697.08,881.82,4391.46,0
792,2021-03-07 00:40:00,550016.8,4432614.94,852.68,6218.59,0
793,2021-03-07 01:47:00,550040.83,4432707.36,851.11,8224.48,0
794,2021-03-07 03:01:00,549942.55,4432569.02,897.91,4912.74,0
795,2021-03-07 09:01:00,549896.71,4432492.42,852.43,9675.2,0
796,2021-03-07 14:59:00,549986.17,4432570.76,883.13,4838.14,0
797,2021-03-07 15:52:00,550071.12,4432683.63,889.15,15786.99,1
798,2021-03-07 15:53:00,549976.49,4432591.11,890,7891.15,0
799,2021-03-08 01:46:00,550028.27,4432753.72,857.72,9304.11,0
800,2021-03-08 06:36:00,550078.18,4432653.58,881.34,9150.41,0
801,2021-03-08 11:45:00,550000.3,4432550.32,873.72,7370.08,0
802,2021-03-08 12:46:00,550096.63,4432666.35,855.81,15117.96,1
803,2021-03-08 13:20:00,550035.12,4432718.61,879.24,10383.25,0
804,2021-03-08 15:08:00,549970.65,4432593.63,894.8,5866.63,0
805,2021-03-08 16:21:00,550084.82,4432774.29,866.24,9568.69,0
806,2021-03-08 16:47:00,549960.56,4432546.95,856.59,4948.23,0
807,2021-03-09 02:10:00,550089.92,4432641.73,853.08,9926.22,0
808,2021-03-09 04:02:00,549962.16,4432570.54,860.56,6257.86,0
809,2021-03-09 05:35:00,550125.76,4432583.73,859.01,5804.92,0
810,2021-03-09 06:51:00,550051.45,4432633.29,866.66,3480.34,0
811,2021-03-09 11:29:00,550028.07,4432551.37,862.26,8896.07,0
812,2021-03-10 01:42:00,550026.99,4432608.01,887.52,2997.27,0
813,2021-03-10 03:59:00,550050.58,4432699.73,876.66,9038.47,0
814,2021-03-10 10:38:00,549977.78,4432877.45,878.09,10197.96,0
815,2021-03-10 11:11:00,550001.91,4432693.43,893.13,5977.67,0
816,2021-03-10 14:09:00,549941.19,4432552.95,884.04,3795.65,0
817,2021-03-10 17:19:00,549998.46,4432558.42,864.47,5865.38,0
818,2021-03-10 22:44:00,550005.35,4432632.25,885.59,4062.32,0
819,2021-03-11 05:04:00,549953.14,4432560,864.02,5069.59,0
820,2021-03-11 05:22:00,550090.57,4432678.96,864.39,4894.83,0
821,2021-03-11 22:51:00,550098.81,4432703.56,857.72,6400.23,0
822,2021-03-12 00:52:00,550013.38,4432724.86,880.62,5349.82,0
823,2021-03-12 08:03:00,549937.45,4432580.97,897.34,5661.11,0
824,2021-03-12 10:15:00,550058.17,4432673.01,886.77,5388.07,0
825,2021-03-12 23:18:00,550029.18,4432593.25,868.76,5875.8,0
826,2021-03-13 09:04:00,549952.39,4432565.37,857.1,9114.37,0
827,2021-03-13 22:12:00,550046.84,4432713.64,875.94,6962.53,0
828,2021-03-14 14:10:00,550061.06,4432657.71,875.07,5857.73,0
829,2021-03-14 22:17:00,549967.54,4432547.89,857.62,10763.06,0
830,2021-03-15 14:01:00,549977.47,4432576.94,852.9,15633,1
831,2021-03-16 03:22:00,549989.26,4432579.14,864.9,7715.57,0
832,2021-03-16 03:53:00,549946.91,4432522.06,895.93,6375.59,0
833,2021-03-16 15:54:00,550002.01,4432569.62,864.78,3873.58,0
834,2021-03-16 17:58:00,549947.52,4432561.04,888.05,8646.05,0
835,2021-03-17 00:14:00,549940.81,4432556.67,887.97,6129.55,0
836,2021-03-17 23:29:00,549932.98,4432566.5,859.51,9965.59,0
837,2021-03-18 11:54:00,550005.69,4432451.98,856.3,5049.43,0
838,2021-03-19 04:57:00,549973.64,4432555.05,876.67,4923.22,0
839,2021-03-19 07:07:00,549921.93,4432531.83,851.25,4172.09,0
840,2021-03-19 08:24:00,549924.45,4432572.33,875.1,7294.12,0
841,2021-03-19 08:24:00,549998.71,4432596.06,872.88,7252.11,0
842,2021-03-19 19:13:00,550168.76,4432573.19,868.84,5866.12,0
843,2021-03-20 01:33:00,549935.9,4432558.75,879.42,5600.09,0
844,2021-03-20 03:34:00,549983.89,4432557.27,866.5,4058.44,0
845,2021-03-20 09:52:00,549921.74,4432527.22,884.12,8056.33,0
846,2021-03-20 09:55:00,550050.09,4432761.87,857.1,7708.05,0
847,2021-03-20 12:37:00,550238.76,4432679.77,875.95,4676.99,0
848,2021-03-20 12:47:00,549896.03,4432551.5,865.92,13658.33,1
849,2021-03-21 05:31:00,549950.12,4432549.91,862.76,7698.79,0
850,2021-03-21 06:48:00,549930.22,4432542.96,888.02,13382.85,1
851,2021-03-21 07:54:00,550007.99,4432608.68,873.71,5800.53,0
852,2021-03-21 13:45:00,549992.25,4432624.86,853.88,7183.22,0
853,2021-03-21 18:15:00,550055.49,4432406.88,880.49,7694.28,0
854,2021-03-22 02:21:00,549969.36,4432719.92,882.19,5996.68,0
855,2021-03-22 03:40:00,550037.2,4432648.02,851.92,1527.63,0
856,2021-03-22 03:47:00,550001.01,4432570.35,884.34,1456.18,0
857,2021-03-22 03:56:00,549963.71,4432554.9,852.78,1503.12,0
858,2021-03-22 05:19:00,549938.46,4432542.46,862.38,2016.07,0
859,2021-03-23 15:51:00,549997.69,4432726.12,874.61,3486.7,0
860,2021-03-23 21:16:00,549973.63,4432574.12,870.16,6842.09,0
861,2021-03-24 04:19:00,549943.34,4432580.37,853.92,6012.07,0
862,2021-03-24 08:04:00,549969.19,4432713.53,885.1,6827.58,0
863,2021-03-24 11:40:00,549928.23,4432512.23,867.89,4316.25,0
864,2021-03-24 12:06:00,550180.01,4432650.69,862.77,6209.06,0
865,2021-03-24 12:42:00,549949.2,4432735.99,862.93,7432.7,0
866,2021-03-24 14:59:00,549999.05,4432668.39,867.18,7053.27,0
867,2021-03-24 16:36:00,549927.12,4432562.22,867.81,4009.44,0
868,2021-03-24 19:20:00,549992.35,4432577.25,885.13,4333.43,0
869,2021-03-24 20:34:00,549962.45,4432586.48,858.24,4218.47,0
870,2021-03-25 10:19:00,550105.03,4432581.72,854.94,7008.82,0
871,2021-03-25 10:57:00,550218.74,4432635.89,850.75,4322.92,0
872,2021-03-25 12:35:00,550393.78,4432664.47,888.94,10910.61,0
873,2021-03-25 16:23:00,549928,4432552.08,852.68,18389.22,1
874,2021-03-25 17:03:00,550015.14,4432617.41,852.8,4329.72,0
875,2021-03-25 18:53:00,549966.36,4432721.6,893.47,14064.04,1
876,2021-03-26 03:08:00,549910.09,4432799.47,866.27,6468.34,0
877,2021-03-26 05:06:00,550278.9,4432498.47,896.83,9633.71,0
878,2021-03-26 07:56:00,550014.24,4432528.46,884.33,4730.28,0
879,2021-03-26 09:53:00,549968.96,4432720.36,888.12,4699.98,0
880,2021-03-26 11:10:00,549963.89,4432605.81,890.44,6784.84,0
881,2021-03-26 13:22:00,549948.64,4432694.11,892.35,8759.59,0
882,2021-03-26 15:00:00,549933.78,4432588.45,867.72,7315.42,0
883,2021-03-26 18:06:00,549992.84,4432673.09,885.3,10147.76,0
884,2021-03-27 01:14:00,549930.42,4432585.15,876.44,8663.53,0
885,2021-03-27 05:21:00,549948.68,4432664.34,897.38,6726.53,0
886,2021-03-27 05:22:00,549942.82,4432734.55,863,6798.48,0
887,2021-03-27 07:38:00,549968.8,4432590.72,876.41,6088.18,0
888,2021-03-27 12:07:00,549947.17,4432710.04,870.52,10310.51,0
889,2021-03-27 13:38:00,550175.76,4432580.54,859.5,11606.93,0
890,2021-03-27 15:26:00,549936.94,4432715.94,892.87,15524.86,1
891,2021-03-27 18:41:00,550300.81,4432688.27,862.16,7184.64,0
892,2021-03-27 22:42:00,549949.68,4432740.9,852.89,13040.86,1
893,2021-03-28 03:14:00,549936.77,4432522.27,850.65,8326.62,0
894,2021-03-28 10:19:00,549965.07,4432753.74,895.13,11657.48,0
895,2021-03-28 14:13:00,549992.59,4432761.81,868.6,9737.35,0
896,2021-03-28 16:44:00,549945.19,4432730.53,875.88,6852.63,0
897,2021-03-28 16:56:00,549935.4,4432517.02,872.64,15049.77,1
898,2021-03-28 17:12:00,549970.93,4432714.88,880.59,8124.2,0
899,2021-03-29 05:51:00,549931.5,4432568.17,872.05,14966.32,1
900,2021-03-29 06:21:00,549922.11,4432535.44,891.22,7694.33,0
901,2021-03-30 03:35:00,549932.05,4432551.89,849.92,8407.59,0
902,2021-03-30 05:21:00,549854.16,4432502.27,871.28,7017.31,0
903,2021-03-30 22:45:00,549938.64,4432575.24,861.75,5896.47,0
904,2021-03-31 00:49:00,549951.58,4432734.55,868.42,7525.17,0
905,2021-03-31 01:20:00,549980.16,4432513.13,896.46,4575.44,0
906,2021-03-31 05:37:00,549986.46,4432601.27,870.57,6264.18,0
907,2021-03-31 12:04:00,549947.2,4432569.67,858.07,3433.03,0
908,2021-04-01 02:09:00,549983.27,4432610.5,894.9,4415.48,0
909,2021-04-01 12:10:00,549937.91,4432720.98,890.03,8043.96,0
910,2021-04-01 16:51:00,550124.67,4432701.48,856.78,2897.94,0
911,2021-04-01 23:45:00,549978.16,4432590.77,893.83,4974.37,0
912,2021-04-02 01:58:00,550024.95,4432619.36,857.58,5003.61,0
913,2021-04-02 12:10:00,549963.86,4432723.78,852.66,7965.96,0
914,2021-04-02 20:38:00,549986.55,4432826.29,850.68,2748.66,0
915,2021-04-03 02:07:00,549950.18,4432717.31,877.31,7285.7,0
916,2021-04-03 09:48:00,549851.84,4432717.4,869.75,3395.87,0
917,2021-04-03 17:48:00,549960.35,4432698.47,873.77,4276.74,0
918,2021-04-03 20:11:00,549993.35,4432721.34,863.54,7405.72,0
919,2021-04-04 04:01:00,549989.14,4432719.14,866.65,5704.54,0
920,2021-04-04 04:56:00,549972.84,4432733.07,853.76,6340.39,0
921,2021-04-04 07:05:00,549943.13,4432534.27,873.89,4656.8,0
922,2021-04-04 13:43:00,549708.84,4432814.97,891.41,4372.79,0
923,2021-04-05 10:05:00,549909.12,4432538.33,896.41,9260.54,0
924,2021-04-05 13:10:00,549932.15,4432557.82,871.55,9829.83,0
925,2021-04-05 17:03:00,549974.5,4432701.51,863.56,4210,0
926,2021-04-06 02:53:00,549940.81,4432542.52,869.8,5530.4,0
927,2021-04-06 13:40:00,549984.89,4432728.01,888.3,13108.75,1
928,2021-04-07 00:06:00,549940.67,4432731.57,858.57,6159.36,0
929,2021-04-07 03:58:00,550222.11,4432765.89,856.57,20721.45,1
930,2021-04-07 05:13:00,549957.63,4432713.73,897.22,10277.63,0
931,2021-04-07 05:48:00,549900.33,4432493.21,859.7,9149.4,0
932,2021-04-07 11:18:00,549937.08,4432577.96,898.07,14376.53,1
933,2021-04-07 14:31:00,549934.99,4432544.45,885.63,10226,0
934,2021-04-08 03:12:00,549937.74,4432713.25,849.83,5114.28,0
935,2021-04-08 04:38:00,549900.22,4432485.71,888.43,4416.35,0
936,2021-04-08 07:24:00,549921.72,4432524.4,898.25,13534.79,1
937,2021-04-08 08:01:00,549918.52,4432546.98,854.35,4740.78,0
938,2021-04-08 22:26:00,549934.79,4432548.08,871.68,4238.27,0
939,2021-04-09 11:23:00,549971.19,4432695.2,856.02,9056.55,0
940,2021-04-09 12:15:00,549942.64,4432612.86,897.4,7110.43,0
941,2021-04-09 18:33:00,550030.54,4432726.31,867.2,6393.66,0
942,2021-04-10 00:26:00,549872.21,4432511.31,889.03,4253.17,0
943,2021-04-10 03:00:00,549972.99,4432803.29,864.45,11503.14,0
944,2021-04-10 03:58:00,549875.53,4432752.22,861.78,5169.02,0
945,2021-04-11 10:01:00,549785.58,4432536.92,875.95,13132.06,1
946,2021-04-11 10:01:00,549919.64,4432548.88,857.92,6514.91,0
947,2021-04-11 10:45:00,549953.54,4432525.32,876.19,7011.98,0
948,2021-04-11 11:55:00,549902.01,4432530.18,874.25,7234.94,0
949,2021-04-11 13:17:00,549965.25,4432560.46,861.36,5898.01,0
950,2021-04-11 17:06:00,549947.77,4432572.15,857.77,5958.11,0
951,2021-04-11 17:18:00,549942.71,4432542.9,893.65,8992.78,0
952,2021-04-12 03:04:00,549902.26,4432748.95,869.15,7351.61,0
953,2021-04-12 11:05:00,549920.18,4432669.86,897.82,6236.71,0
954,2021-04-12 22:51:00,549968.09,4432737.73,859.99,8591.39,0
955,2021-04-12 23:17:00,549934.02,4432595.59,893.27,9315.06,0
956,2021-04-13 00:09:00,550170.34,4432627.84,884.83,7348.24,0
957,2021-04-13 02:04:00,549962.26,4432725.21,886.01,7584.71,0
958,2021-04-13 02:18:00,550208.66,4432802.27,855.21,16575.69,1
959,2021-04-13 13:18:00,549957.19,4432733.83,879.65,6761.25,0
960,2021-04-13 15:01:00,550023.79,4432798.49,864.38,8587.52,0
961,2021-04-13 16:13:00,549981.77,4432619.18,865.69,6840.9,0
962,2021-04-13 18:29:00,549903.14,4432546.12,854.43,17753.89,1
963,2021-04-13 18:31:00,549935.8,4432781.76,856.2,8125.45,0
964,2021-04-14 04:32:00,549864.16,4432580.34,880.39,8880.07,0
965,2021-04-14 07:07:00,549972.81,4432735.78,889.87,7812.32,0
966,2021-04-14 08:35:00,549984.51,4432777.46,890.8,9185.47,0
967,2021-04-14 15:30:00,549866.88,4432594.62,885.64,11169.14,0
968,2021-04-15 03:12:00,549950.01,4432530.76,898.24,8459.23,0
969,2021-04-15 04:38:00,549940.25,4432703.91,867.96,6764.61,0
970,2021-04-15 12:38:00,549952.3,4432727.91,859.91,3121.74,0
971,2021-04-15 15:53:00,549911.26,4432651.11,897.85,3045.73,0
972,2021-04-15 16:39:00,549918.27,4432512.59,874.04,16535.43,1
973,2021-04-16 02:31:00,549953.32,4432706.75,883.1,6552.68,0
974,2021-04-16 02:50:00,549965.27,4432725.65,852.57,5949.47,0
975,2021-04-16 03:46:00,549859.75,4432587.23,885.49,12012.84,0
976,2021-04-16 06:34:00,549878.18,4432581.07,895.76,10226.85,0
977,2021-04-16 09:27:00,549901.46,4432667.91,874.82,6020.64,0
978,2021-04-17 03:26:00,549902.91,4432514.54,885.2,13011.78,1
979,2021-04-17 05:20:00,549718.95,4432755.85,892.03,2918.45,0
980,2021-04-17 07:20:00,549878.45,4432580.76,874.88,8023.12,0
981,2021-04-17 13:08:00,549885.5,4432580.97,881.82,16022.74,1
982,2021-04-17 18:43:00,549934.28,4432685.61,883.64,5661.17,0
983,2021-04-17 20:23:00,549948.72,4432674.86,895.2,2327.95,0
984,2021-04-17 20:29:00,549809.5,4432724.4,874.59,2799.1,0
985,2021-04-17 23:26:00,550016.22,4432643.68,853.01,1954.73,0
986,2021-04-18 08:42:00,550033.53,4432596.63,878.23,345.73,0
987,2021-04-18 09:31:00,549886.68,4432652.59,890.87,941.7,0
988,2021-04-18 21:20:00,549968.21,4432762.62,892.72,3387.98,0
989,2021-04-19 02:23:00,549959.45,4432747.57,875.4,1983.89,0
990,2021-04-19 05:07:00,550015.35,4432709.13,855.13,10560.47,0
991,2021-04-20 00:24:00,549931.01,4432717.71,872.82,1671.11,0
992,2021-04-20 08:27:00,549930.66,4432677.6,858.8,2437.25,0
993,2021-04-20 15:34:00,549894.79,4432666.14,867.72,8017.15,0
994,2021-04-20 16:23:00,549771.27,4432544.32,895.62,1519.97,0
995,2021-04-21 06:53:00,549945.59,4432672.38,864.36,4281.79,0
996,2021-04-21 08:10:00,549878.9,4432584.08,880.24,16065.01,1
997,2021-04-21 11:09:00,550050.2,4432600.7,859.21,5901.27,0
998,2021-04-21 11:58:00,549942.58,4432696.36,883.65,4657.78,0
999,2021-04-21 12:21:00,549951.46,4432708.89,860.17,9775.25,0
1000,2021-04-21 12:27:00,549897.76,4432766.41,857.84,4462.19,0
1001,2021-04-21 12:47:00,549962.18,4432707.2,870.54,6727.68,0
1002,2021-04-21 14:52:00,549919.18,4432806.6,883.29,6352.36,0
1003,2021-04-21 14:53:00,549846.08,4432566.78,855.19,9703.64,0
1004,2021-04-21 17:45:00,549860.85,4432584.63,886.09,10082.55,0
1005,2021-04-21 21:37:00,549966.26,4432695.03,890.65,4283.26,0
1006,2021-04-22 08:47:00,549975,4432711.16,865.26,7682.07,0
1007,2021-04-22 10:20:00,549949.29,4432663.55,885.52,9854.32,0
1008,2021-04-22 10:22:00,549966.23,4432702.59,880.33,16877.28,1
1009,2021-04-22 12:57:00,549966.01,4432802.8,871.32,6514.78,0
1010,2021-04-22 19:44:00,549847.92,4432575.67,859.43,8841.83,0
1011,2021-04-22 22:47:00,549954.87,4432727.83,879.82,5347.19,0
1012,2021-04-22 22:54:00,549925.51,4432686.64,865.9,16631.89,1
1013,2021-04-23 05:39:00,549951.03,4432527.06,887.08,4550.29,0
1014,2021-04-23 08:42:00,549944.95,4432692.59,883.21,4874.26,0
1015,2021-04-23 10:13:00,549963.68,4432723.03,888.84,4752.31,0
1016,2021-04-23 11:32:00,549960.69,4432722.21,861.11,5210.14,0
1017,2021-04-23 18:01:00,550025.98,4432794.81,878.97,10378.42,0
1018,2021-04-23 18:38:00,549979.85,4432676.21,868.97,4701.95,0
1019,2021-04-23 22:36:00,549866.5,4432598.15,894.25,11303.35,0
1020,2021-04-24 03:32:00,550187.61,4432473.76,881.94,1350.88,0
1021,2021-04-24 06:35:00,549986.88,4432766.29,855.71,3868.26,0
1022,2021-04-25 00:09:00,549953.87,4432654.52,864.62,10419.13,0
1023,2021-04-25 09:59:00,549953.52,4432706.83,860.77,4440.7,0
1024,2021-04-25 13:39:00,550274.21,4432589.6,888.54,2263.4,0
1025,2021-04-25 15:26:00,549983.08,4432731.47,883.7,4276.2,0
1026,2021-04-25 23:57:00,549866.17,4432596.97,852.41,10494.4,0
1027,2021-04-26 04:21:00,549897.04,4432764.73,884.6,6000.71,0
1028,2021-04-26 17:18:00,549988.46,4432763.31,894.31,12154.09,0
1029,2021-04-27 10:07:00,549968.87,4432722.72,857.65,4049.6,0
1030,2021-04-27 14:44:00,549968.95,4432783.78,852.56,10239.54,0
1031,2021-04-27 14:59:00,549892.6,4432702.3,873.26,2211.11,0
1032,2021-04-27 23:19:00,549963.72,4432722.96,856.37,5837.51,0
1033,2021-04-28 01:40:00,549973.77,4432693.5,877.13,4542.77,0
1034,2021-04-28 01:53:00,549960,4432736.36,875.99,5652.1,0
1035,2021-04-28 04:53:00,549928.97,4432540.27,894.87,5055.21,0
1036,2021-04-28 05:34:00,549907.85,4432602.05,896.95,18512.67,1
1037,2021-04-28 12:37:00,549802.6,4432585.45,882.58,4861.7,0
1038,2021-04-28 14:31:00,549928.95,4432665.07,894.32,8044.45,0
1039,2021-04-28 23:17:00,550365.31,4432707.1,880.48,11921.23,0
1040,2021-04-29 01:17:00,549944.67,4432647.88,880.91,6147.97,0
1041,2021-04-29 05:15:00,549987.79,4432724.07,859.18,7544.96,0
1042,2021-04-29 05:44:00,549997.44,4432682.65,868.38,5316.95,0
1043,2021-04-29 08:08:00,549936.89,4432682.88,872.5,4519.64,0
1044,2021-04-29 10:46:00,549898.16,4432597.02,886.5,15676.05,1
1045,2021-04-29 11:34:00,549948.47,4432649.44,861.86,7011.29,0
1046,2021-04-29 14:29:00,549901.13,4432646.89,866.72,5340.03,0
1047,2021-04-30 00:59:00,549968.05,4432679.43,866.17,9858.68,0
1048,2021-04-30 01:09:00,549947.29,4432701.19,856,9003.47,0
1049,2021-04-30 02:27:00,549927.07,4432669.59,898.08,11494.98,0
1050,2021-04-30 03:50:00,549897.92,4432648.15,892.64,6537.77,0
1051,2021-04-30 04:52:00,549889.71,4432579.57,875.53,13367.91,1
1052,2021-04-30 13:14:00,549934.89,4432694.25,890.48,6690.85,0
1053,2021-05-01 00:42:00,549926.97,4432619.42,871.74,4460.88,0
1054,2021-05-01 03:29:00,549959.68,4432674.3,869.43,4600.89,0
1055,2021-05-01 04:51:00,549845.45,4432586.98,878.85,8000.83,0
1056,2021-05-01 05:40:00,549929,4432691.52,853.51,4985.42,0
1057,2021-05-01 15:28:00,549995.07,4432728.11,890.95,11744.88,0
1058,2021-05-01 17:00:00,550298.89,4432577.5,872.61,5919.79,0
1059,2021-05-02 10:04:00,549926.94,4432774.7,852.78,4585.61,0
1060,2021-05-03 03:24:00,549839.84,4432573.97,881.54,2548,0
1061,2021-05-03 13:25:00,549894.86,4432735.88,884.52,12094.83,0
1062,2021-05-03 14:11:00,549890.86,4432778.46,852,7576.9,0
1063,2021-05-03 20:06:00,549991.87,4432734.12,863.69,7784.37,0
1064,2021-05-03 23:03:00,549872.38,4432609.4,864.27,5025.43,0
1065,2021-05-04 01:53:00,549814.15,4432583.81,873.33,4491.67,0
1066,2021-05-04 04:23:00,549907.4,4432771.82,877.48,5247.71,0
1067,2021-05-04 06:15:00,549989.5,4432772.47,879.42,8960.8,0
1068,2021-05-04 23:55:00,550041.37,4432582.82,862.58,9983.72,0
1069,2021-05-05 02:22:00,549952.95,4432761.76,890.71,6583.35,0
1070,2021-05-05 03:43:00,549830.09,4432592.68,895.37,3844.07,0
1071,2021-05-05 06:20:00,549872.63,4432595.28,892.07,5669.73,0
1072,2021-05-05 11:06:00,549841.36,4432604.29,858.08,3765.9,0
1073,2021-05-05 15:41:00,549808.4,4432575.84,874.35,3661.84,0
1074,2021-05-05 15:50:00,549780.56,4432557.31,866.37,3157.24,0
1075,2021-05-05 23:30:00,549933.83,4432478.69,872.19,4802.24,0
1076,2021-05-06 09:45:00,549802.77,4432568.75,854.42,2213.53,0
1077,2021-05-06 09:53:00,549762.43,4432495.33,860,4575.1,0
1078,2021-05-06 11:58:00,549870.96,4432594.7,884.49,13829.32,1
1079,2021-05-06 12:03:00,549856.22,4432615.72,877.63,4706.7,0
1080,2021-05-07 10:05:00,549822.36,4432583.03,878.59,6010.2,0
1081,2021-05-07 13:22:00,550143.67,4432558.86,867.67,2770.64,0
1082,2021-05-07 20:37:00,550124.92,4432633.27,882.72,4762.8,0
1083,2021-05-08 11:22:00,549970.19,4432755.2,869.84,9497.17,0
1084,2021-05-08 15:30:00,549839.64,4432585.85,856.28,4866.51,0
1085,2021-05-09 06:26:00,549928.31,4432795.67,869.19,1554.11,0
1086,2021-05-09 11:57:00,550043.16,4432704.52,862.23,1520.17,0
1087,2021-05-09 17:40:00,549866.51,4432788.24,876.4,10923.77,0
1088,2021-05-09 22:41:00,549821.21,4432557.41,870.87,3699.94,0
1089,2021-05-10 12:41:00,549897.16,4432787.47,850.9,5550.11,0
1090,2021-05-10 15:18:00,549911.85,4432744.21,875.64,3206.95,0
1091,2021-05-10 17:25:00,549877.1,4432787.08,866.85,1070.42,0
1092,2021-05-10 18:13:00,549835.44,4432941.17,869.04,3284.12,0
1093,2021-05-11 04:30:00,549894.92,4432662.98,872.9,3000.05,0
1094,2021-05-11 06:47:00,549902.65,4432730.99,856.29,1341.67,0
1095,2021-05-11 06:52:00,549853.49,4432698.44,861.13,1268.89,0
1096,2021-05-11 06:53:00,549893.47,4432740.52,887.05,4024.23,0
1097,2021-05-11 09:56:00,550221.54,4432773.29,890.37,1609.09,0
1098,2021-05-11 11:36:00,550132.71,4432680.47,874.22,2313.16,0
1099,2021-05-12 04:02:00,549730.1,4432573.07,897.01,697.34,0
1100,2021-05-12 04:53:00,549875.07,4432577.2,887.63,825.96,0
1101,2021-05-12 05:13:00,549709.33,4432552.83,888.54,1881.98,0
1102,2021-05-12 12:41:00,549922.13,4432766.36,864.24,23381.55,1
1103,2021-05-12 13:29:00,549836.66,4432872.47,883.61,1224.21,0
1104,2021-05-12 17:34:00,549803.58,4432579.54,853.32,5387.08,0
1105,2021-05-12 21:30:00,549858.13,4432738.25,866.36,609.9,0
1106,2021-05-12 23:07:00,549812.61,4432721.2,860.69,1170.36,0
1107,2021-05-13 05:36:00,549832.9,4432729.25,875.66,5707.68,0
1108,2021-05-13 06:13:00,549845.05,4432741.84,876.97,3315.66,0
1109,2021-05-13 10:49:00,549858.49,4432814.37,876.24,4016.49,0
1110,2021-05-13 18:10:00,549827.73,4432766.64,862.41,6405.45,0
1111,2021-05-13 20:00:00,549892.28,4432725.98,866.88,4808.34,0
1112,2021-05-14 04:28:00,549868.87,4432736.4,872.58,10988.53,0
1113,2021-05-14 07:10:00,549865.95,4432663.88,875.47,2607.09,0
1114,2021-05-14 07:31:00,549776.05,4432559.7,863.22,1633.77,0
1115,2021-05-14 11:53:00,549833,4432599.46,857.67,1574.07,0
1116,2021-05-14 15:43:00,549863.54,4432586.8,857.62,3544.43,0
1117,2021-05-14 22:34:00,549804.93,4432569.01,855.72,7224.54,0
1118,2021-05-14 22:50:00,549828.06,4432652.2,875.08,2348.74,0
1119,2021-05-15 01:54:00,549849.65,4432722.25,895.39,2693.56,0
1120,2021-05-15 02:05:00,549878.18,4432741.54,885.28,3244.23,0
1121,2021-05-15 03:33:00,549829.97,4432794.4,870.31,2655.82,0
1122,2021-05-15 06:07:00,549727.68,4432605.45,874.11,2788.64,0
1123,2021-05-15 10:00:00,549834.65,4432573.18,858.82,3364.49,0
1124,2021-05-15 11:45:00,549764.68,4432549.9,859.28,5714.83,0
1125,2021-05-15 11:54:00,549842.22,4432598.2,859.41,7969.84,0
1126,2021-05-15 12:10:00,549882.91,4432700.01,862.41,6856.13,0
1127,2021-05-15 12:29:00,549813.31,4432887.9,887.71,5965.59,0
1128,2021-05-15 14:00:00,549905.63,4432735.43,872.51,5425.1,0
1129,2021-05-15 16:04:00,549847.15,4432715.26,881.88,4255.51,0
1130,2021-05-15 16:58:00,549918.64,4432683.21,871.13,6451.68,0
1131,2021-05-15 23:37:00,549823.26,4432610.73,889.39,4073.69,0
